,SalesAgentEmailID,ContactEmailID,sentiment_scores,Product,year_month,Close_Value,month,year,lag_1,lag_2,lag_3,lag_4,lag_(-1),lag_(-2),lag_(-3),lag_(-4),rolling_avg,rolling_min,rolling_max
2561,24,84,4.9245283018867925,4,2018-06-01,5546,6,2018,5536.0,5472.0,5443.0,5347.0,5616.0,5728.0,6023.0,6026.0,5468.8,5347.0,5546.0
2562,21,38,2.9545454545454546,3,2018-06-01,5616,6,2018,5546.0,5536.0,5472.0,5443.0,5728.0,6023.0,6026.0,6540.0,5522.6,5443.0,5616.0
2563,3,24,4.470588235294118,3,2018-06-01,5728,6,2018,5616.0,5546.0,5536.0,5472.0,6023.0,6026.0,6540.0,47.0,5579.6,5472.0,5728.0
2564,0,83,4.548872180451128,3,2018-06-01,6023,6,2018,5728.0,5616.0,5546.0,5536.0,6026.0,6540.0,47.0,49.0,5689.8,5536.0,6023.0
2565,6,15,3.347368421052632,3,2018-06-01,6026,6,2018,6023.0,5728.0,5616.0,5546.0,6540.0,47.0,49.0,49.0,5787.8,5546.0,6026.0
2566,7,41,3.8411764705882354,3,2018-06-01,6540,6,2018,6026.0,6023.0,5728.0,5616.0,47.0,49.0,49.0,49.0,5986.6,5616.0,6540.0
2567,16,66,4.447916666666667,6,2018-07-01,47,7,2018,6540.0,6026.0,6023.0,5728.0,49.0,49.0,49.0,53.0,4872.8,47.0,6540.0
2568,10,31,2.8979591836734686,6,2018-07-01,49,7,2018,47.0,6540.0,6026.0,6023.0,49.0,49.0,53.0,53.0,3737.0,47.0,6540.0
2569,0,13,3.5826086956521737,6,2018-07-01,49,7,2018,49.0,47.0,6540.0,6026.0,49.0,53.0,53.0,53.0,2542.2,47.0,6540.0
2570,6,36,3.169421487603306,6,2018-07-01,49,7,2018,49.0,49.0,47.0,6540.0,53.0,53.0,53.0,55.0,1346.8,47.0,6540.0
2571,19,26,4.205357142857143,6,2018-07-01,53,7,2018,49.0,49.0,49.0,47.0,53.0,53.0,55.0,55.0,49.4,47.0,53.0
2572,25,42,3.515625,6,2018-07-01,53,7,2018,53.0,49.0,49.0,49.0,53.0,55.0,55.0,55.0,50.6,49.0,53.0
2573,25,10,3.3614457831325297,6,2018-07-01,53,7,2018,53.0,53.0,49.0,49.0,55.0,55.0,55.0,55.0,51.4,49.0,53.0
2574,27,84,4.294117647058823,6,2018-07-01,55,7,2018,53.0,53.0,53.0,49.0,55.0,55.0,55.0,56.0,52.6,49.0,55.0
2575,14,49,4.181818181818182,6,2018-07-01,55,7,2018,55.0,53.0,53.0,53.0,55.0,55.0,56.0,57.0,53.8,53.0,55.0
2576,0,79,3.9732142857142856,6,2018-07-01,55,7,2018,55.0,55.0,53.0,53.0,55.0,56.0,57.0,57.0,54.2,53.0,55.0
2577,13,35,3.4955357142857144,6,2018-07-01,55,7,2018,55.0,55.0,55.0,53.0,56.0,57.0,57.0,59.0,54.6,53.0,55.0
2578,27,17,3.0487804878048776,6,2018-07-01,56,7,2018,55.0,55.0,55.0,55.0,57.0,57.0,59.0,59.0,55.2,55.0,56.0
2579,13,79,3.571428571428572,6,2018-07-01,57,7,2018,56.0,55.0,55.0,55.0,57.0,59.0,59.0,60.0,55.6,55.0,57.0
2580,20,35,4.513888888888889,6,2018-07-01,57,7,2018,57.0,56.0,55.0,55.0,59.0,59.0,60.0,61.0,56.0,55.0,57.0
2581,11,57,4.666666666666667,6,2018-07-01,59,7,2018,57.0,57.0,56.0,55.0,59.0,60.0,61.0,65.0,56.8,55.0,59.0
2582,25,38,3.75,6,2018-07-01,59,7,2018,59.0,57.0,57.0,56.0,60.0,61.0,65.0,430.0,57.6,56.0,59.0
2583,0,35,4.796178343949045,6,2018-07-01,60,7,2018,59.0,59.0,57.0,57.0,61.0,65.0,430.0,432.0,58.4,57.0,60.0
2584,17,62,3.5865384615384617,6,2018-07-01,61,7,2018,60.0,59.0,59.0,57.0,65.0,430.0,432.0,463.0,59.2,57.0,61.0
2585,3,37,4.576470588235294,6,2018-07-01,65,7,2018,61.0,60.0,59.0,59.0,430.0,432.0,463.0,496.0,60.8,59.0,65.0
2586,15,30,4.544378698224851,1,2018-07-01,430,7,2018,65.0,61.0,60.0,59.0,432.0,463.0,496.0,498.0,135.0,59.0,430.0
2587,23,2,5.2340425531914905,1,2018-07-01,432,7,2018,430.0,65.0,61.0,60.0,463.0,496.0,498.0,507.0,209.6,60.0,432.0
2588,28,41,3.6666666666666665,1,2018-07-01,463,7,2018,432.0,430.0,65.0,61.0,496.0,498.0,507.0,518.0,290.2,61.0,463.0
2589,26,65,3.96,1,2018-07-01,496,7,2018,463.0,432.0,430.0,65.0,498.0,507.0,518.0,545.0,377.2,65.0,496.0
2590,26,3,3.890756302521008,1,2018-07-01,498,7,2018,496.0,463.0,432.0,430.0,507.0,518.0,545.0,553.0,463.8,430.0,498.0
2591,26,51,4.9753086419753085,1,2018-07-01,507,7,2018,498.0,496.0,463.0,432.0,518.0,545.0,553.0,555.0,479.2,432.0,507.0
2592,0,35,4.796178343949045,1,2018-07-01,518,7,2018,507.0,498.0,496.0,463.0,545.0,553.0,555.0,560.0,496.4,463.0,518.0
2593,14,63,4.286885245901638,1,2018-07-01,545,7,2018,518.0,507.0,498.0,496.0,553.0,555.0,560.0,561.0,512.8,496.0,545.0
2594,2,80,3.5853658536585367,1,2018-07-01,553,7,2018,545.0,518.0,507.0,498.0,555.0,560.0,561.0,565.0,524.2,498.0,553.0
2595,18,26,3.905172413793104,1,2018-07-01,555,7,2018,553.0,545.0,518.0,507.0,560.0,561.0,565.0,568.0,535.6,507.0,555.0
2596,17,41,3.5,1,2018-07-01,560,7,2018,555.0,553.0,545.0,518.0,561.0,565.0,568.0,571.0,546.2,518.0,560.0
2597,1,84,5.137931034482759,1,2018-07-01,561,7,2018,560.0,555.0,553.0,545.0,565.0,568.0,571.0,573.0,554.8,545.0,561.0
2598,6,59,3.928888888888889,1,2018-07-01,565,7,2018,561.0,560.0,555.0,553.0,568.0,571.0,573.0,592.0,558.8,553.0,565.0
2599,15,34,3.9506172839506166,1,2018-07-01,568,7,2018,565.0,561.0,560.0,555.0,571.0,573.0,592.0,592.0,561.8,555.0,568.0
2600,29,63,3.2692307692307687,1,2018-07-01,571,7,2018,568.0,565.0,561.0,560.0,573.0,592.0,592.0,600.0,565.0,560.0,571.0
2601,20,42,3.211764705882353,1,2018-07-01,573,7,2018,571.0,568.0,565.0,561.0,592.0,592.0,600.0,610.0,567.6,561.0,573.0
2602,27,76,5.0317460317460325,1,2018-07-01,592,7,2018,573.0,571.0,568.0,565.0,592.0,600.0,610.0,615.0,573.8,565.0,592.0
2603,17,81,3.767676767676768,1,2018-07-01,592,7,2018,592.0,573.0,571.0,568.0,600.0,610.0,615.0,623.0,579.2,568.0,592.0
2604,2,53,3.2784810126582284,1,2018-07-01,600,7,2018,592.0,592.0,573.0,571.0,610.0,615.0,623.0,640.0,585.6,571.0,600.0
2605,3,52,5.02,1,2018-07-01,610,7,2018,600.0,592.0,592.0,573.0,615.0,623.0,640.0,642.0,593.4,573.0,610.0
2606,18,42,3.4302325581395348,1,2018-07-01,615,7,2018,610.0,600.0,592.0,592.0,623.0,640.0,642.0,698.0,601.8,592.0,615.0
2607,13,83,3.5663716814159288,1,2018-07-01,623,7,2018,615.0,610.0,600.0,592.0,640.0,642.0,698.0,716.0,608.0,592.0,623.0
2608,6,69,4.183783783783784,1,2018-07-01,640,7,2018,623.0,615.0,610.0,600.0,642.0,698.0,716.0,960.0,617.6,600.0,640.0
2609,26,17,4.244541484716157,1,2018-07-01,642,7,2018,640.0,623.0,615.0,610.0,698.0,716.0,960.0,976.0,626.0,610.0,642.0
2610,7,19,3.023809523809524,1,2018-07-01,698,7,2018,642.0,640.0,623.0,615.0,716.0,960.0,976.0,1044.0,643.6,615.0,698.0
2611,20,18,4.5555555555555545,1,2018-07-01,716,7,2018,698.0,642.0,640.0,623.0,960.0,976.0,1044.0,1083.0,663.8,623.0,716.0
2612,26,14,3.932773109243697,2,2018-07-01,960,7,2018,716.0,698.0,642.0,640.0,976.0,1044.0,1083.0,1089.0,731.2,640.0,960.0
2613,8,30,3.591549295774648,2,2018-07-01,976,7,2018,960.0,716.0,698.0,642.0,1044.0,1083.0,1089.0,1095.0,798.4,642.0,976.0
2614,16,10,2.8043478260869565,2,2018-07-01,1044,7,2018,976.0,960.0,716.0,698.0,1083.0,1089.0,1095.0,1109.0,878.8,698.0,1044.0
2615,4,50,3.395833333333333,2,2018-07-01,1083,7,2018,1044.0,976.0,960.0,716.0,1089.0,1095.0,1109.0,1189.0,955.8,716.0,1083.0
2616,0,35,4.796178343949045,2,2018-07-01,1089,7,2018,1083.0,1044.0,976.0,960.0,1095.0,1109.0,1189.0,1190.0,1030.4,960.0,1089.0
2617,15,71,3.193548387096774,2,2018-07-01,1095,7,2018,1089.0,1083.0,1044.0,976.0,1109.0,1189.0,1190.0,1204.0,1057.4,976.0,1095.0
2618,19,49,4.753846153846154,2,2018-07-01,1109,7,2018,1095.0,1089.0,1083.0,1044.0,1189.0,1190.0,1204.0,1247.0,1084.0,1044.0,1109.0
2619,21,31,4.978260869565218,2,2018-07-01,1189,7,2018,1109.0,1095.0,1089.0,1083.0,1190.0,1204.0,1247.0,2525.0,1113.0,1083.0,1189.0
2620,21,9,2.8493150684931505,2,2018-07-01,1190,7,2018,1189.0,1109.0,1095.0,1089.0,1204.0,1247.0,2525.0,2814.0,1134.4,1089.0,1190.0
2621,4,60,3.125,2,2018-07-01,1204,7,2018,1190.0,1189.0,1109.0,1095.0,1247.0,2525.0,2814.0,2880.0,1157.4,1095.0,1204.0
2622,6,83,5.1213592233009715,2,2018-07-01,1247,7,2018,1204.0,1190.0,1189.0,1109.0,2525.0,2814.0,2880.0,2970.0,1187.8,1109.0,1247.0
2623,16,37,4.227941176470588,5,2018-07-01,2525,7,2018,1247.0,1204.0,1190.0,1189.0,2814.0,2880.0,2970.0,3113.0,1471.0,1189.0,2525.0
2624,21,13,4.943661971830986,5,2018-07-01,2814,7,2018,2525.0,1247.0,1204.0,1190.0,2880.0,2970.0,3113.0,3427.0,1796.0,1190.0,2814.0
2625,28,17,5.02,5,2018-07-01,2880,7,2018,2814.0,2525.0,1247.0,1204.0,2970.0,3113.0,3427.0,3627.0,2134.0,1204.0,2880.0
2626,26,8,3.949685534591195,5,2018-07-01,2970,7,2018,2880.0,2814.0,2525.0,1247.0,3113.0,3427.0,3627.0,3722.0,2487.2,1247.0,2970.0
2627,4,58,3.6486486486486487,5,2018-07-01,3113,7,2018,2970.0,2880.0,2814.0,2525.0,3427.0,3627.0,3722.0,3727.0,2860.4,2525.0,3113.0
2628,3,38,3.809523809523808,5,2018-07-01,3427,7,2018,3113.0,2970.0,2880.0,2814.0,3627.0,3722.0,3727.0,3991.0,3040.8,2814.0,3427.0
2629,20,21,3.6075949367088618,5,2018-07-01,3627,7,2018,3427.0,3113.0,2970.0,2880.0,3722.0,3727.0,3991.0,4009.0,3203.4,2880.0,3627.0
2630,17,44,3.8651685393258433,5,2018-07-01,3722,7,2018,3627.0,3427.0,3113.0,2970.0,3727.0,3991.0,4009.0,4125.0,3371.8,2970.0,3722.0
2631,6,79,4.248322147651007,5,2018-07-01,3727,7,2018,3722.0,3627.0,3427.0,3113.0,3991.0,4009.0,4125.0,4178.0,3523.2,3113.0,3727.0
2632,22,78,4.5625,4,2018-07-01,3991,7,2018,3727.0,3722.0,3627.0,3427.0,4009.0,4125.0,4178.0,4343.0,3698.8,3427.0,3991.0
2633,6,6,3.741312741312741,3,2018-07-01,4009,7,2018,3991.0,3727.0,3722.0,3627.0,4125.0,4178.0,4343.0,4362.0,3815.2,3627.0,4009.0
2634,12,17,4.23448275862069,4,2018-07-01,4125,7,2018,4009.0,3991.0,3727.0,3722.0,4178.0,4343.0,4362.0,4501.0,3914.8,3722.0,4125.0
2635,29,45,2.8421052631578947,4,2018-07-01,4178,7,2018,4125.0,4009.0,3991.0,3727.0,4343.0,4362.0,4501.0,4570.0,4006.0,3727.0,4178.0
2636,2,60,3.5063291139240507,4,2018-07-01,4343,7,2018,4178.0,4125.0,4009.0,3991.0,4362.0,4501.0,4570.0,4664.0,4129.2,3991.0,4343.0
2637,14,3,4.8677685950413245,4,2018-07-01,4362,7,2018,4343.0,4178.0,4125.0,4009.0,4501.0,4570.0,4664.0,4699.0,4203.4,4009.0,4362.0
2638,4,0,3.391304347826087,4,2018-07-01,4501,7,2018,4362.0,4343.0,4178.0,4125.0,4570.0,4664.0,4699.0,4704.0,4301.8,4125.0,4501.0
2639,6,4,3.5772727272727267,4,2018-07-01,4570,7,2018,4501.0,4362.0,4343.0,4178.0,4664.0,4699.0,4704.0,4810.0,4390.8,4178.0,4570.0
2640,5,47,3.8571428571428568,4,2018-07-01,4664,7,2018,4570.0,4501.0,4362.0,4343.0,4699.0,4704.0,4810.0,4888.0,4488.0,4343.0,4664.0
2641,6,6,3.741312741312741,4,2018-07-01,4699,7,2018,4664.0,4570.0,4501.0,4362.0,4704.0,4810.0,4888.0,4966.0,4559.2,4362.0,4699.0
2642,22,60,3.9012345679012346,4,2018-07-01,4704,7,2018,4699.0,4664.0,4570.0,4501.0,4810.0,4888.0,4966.0,5121.0,4627.6,4501.0,4704.0
2643,6,42,3.4007936507936507,4,2018-07-01,4810,7,2018,4704.0,4699.0,4664.0,4570.0,4888.0,4966.0,5121.0,5148.0,4689.4,4570.0,4810.0
2644,6,13,3.626436781609196,4,2018-07-01,4888,7,2018,4810.0,4704.0,4699.0,4664.0,4966.0,5121.0,5148.0,5185.0,4753.0,4664.0,4888.0
2645,15,62,3.725806451612904,4,2018-07-01,4966,7,2018,4888.0,4810.0,4704.0,4699.0,5121.0,5148.0,5185.0,5206.0,4813.4,4699.0,4966.0
2646,3,32,4.152173913043479,3,2018-07-01,5121,7,2018,4966.0,4888.0,4810.0,4704.0,5148.0,5185.0,5206.0,5228.0,4897.8,4704.0,5121.0
2647,3,31,2.6388888888888893,3,2018-07-01,5148,7,2018,5121.0,4966.0,4888.0,4810.0,5185.0,5206.0,5228.0,5271.0,4986.6,4810.0,5148.0
2648,26,57,3.9823008849557517,3,2018-07-01,5185,7,2018,5148.0,5121.0,4966.0,4888.0,5206.0,5228.0,5271.0,5284.0,5061.6,4888.0,5185.0
2649,9,46,3.4482758620689653,4,2018-07-01,5206,7,2018,5185.0,5148.0,5121.0,4966.0,5228.0,5271.0,5284.0,5340.0,5125.2,4966.0,5206.0
2650,2,0,3.611111111111111,3,2018-07-01,5228,7,2018,5206.0,5185.0,5148.0,5121.0,5271.0,5284.0,5340.0,5363.0,5177.6,5121.0,5228.0
2651,18,5,3.2643678160919536,3,2018-07-01,5271,7,2018,5228.0,5206.0,5185.0,5148.0,5284.0,5340.0,5363.0,5520.0,5207.6,5148.0,5271.0
2652,12,41,4.771186440677966,3,2018-07-01,5284,7,2018,5271.0,5228.0,5206.0,5185.0,5340.0,5363.0,5520.0,5533.0,5234.8,5185.0,5284.0
2653,7,73,4.3431372549019605,3,2018-07-01,5340,7,2018,5284.0,5271.0,5228.0,5206.0,5363.0,5520.0,5533.0,5600.0,5265.8,5206.0,5340.0
2654,22,47,4.225225225225225,4,2018-07-01,5363,7,2018,5340.0,5284.0,5271.0,5228.0,5520.0,5533.0,5600.0,5676.0,5297.2,5228.0,5363.0
2655,3,66,3.811594202898551,3,2018-07-01,5520,7,2018,5363.0,5340.0,5284.0,5271.0,5533.0,5600.0,5676.0,6310.0,5355.6,5271.0,5520.0
2656,12,16,3.830769230769232,3,2018-07-01,5533,7,2018,5520.0,5363.0,5340.0,5284.0,5600.0,5676.0,6310.0,44.0,5408.0,5284.0,5533.0
2657,6,15,3.347368421052632,4,2018-07-01,5600,7,2018,5533.0,5520.0,5363.0,5340.0,5676.0,6310.0,44.0,46.0,5471.2,5340.0,5600.0
2658,5,17,2.7549019607843137,4,2018-07-01,5676,7,2018,5600.0,5533.0,5520.0,5363.0,6310.0,44.0,46.0,47.0,5538.4,5363.0,5676.0
2659,19,27,3.6666666666666665,3,2018-07-01,6310,7,2018,5676.0,5600.0,5533.0,5520.0,44.0,46.0,47.0,48.0,5727.8,5520.0,6310.0
2660,12,41,4.771186440677966,6,2018-08-01,44,8,2018,6310.0,5676.0,5600.0,5533.0,46.0,47.0,48.0,50.0,4632.6,44.0,6310.0
2661,0,42,4.48,6,2018-08-01,46,8,2018,44.0,6310.0,5676.0,5600.0,47.0,48.0,50.0,52.0,3535.2,44.0,6310.0
2662,3,18,4.508771929824562,6,2018-08-01,47,8,2018,46.0,44.0,6310.0,5676.0,48.0,50.0,52.0,53.0,2424.6,44.0,6310.0
2663,27,48,3.6987951807228914,6,2018-08-01,48,8,2018,47.0,46.0,44.0,6310.0,50.0,52.0,53.0,54.0,1299.0,44.0,6310.0
2664,25,20,3.736842105263158,6,2018-08-01,50,8,2018,48.0,47.0,46.0,44.0,52.0,53.0,54.0,54.0,47.0,44.0,50.0
2665,27,11,3.689189189189189,6,2018-08-01,52,8,2018,50.0,48.0,47.0,46.0,53.0,54.0,54.0,54.0,48.6,46.0,52.0
2666,18,13,3.316666666666667,6,2018-08-01,53,8,2018,52.0,50.0,48.0,47.0,54.0,54.0,54.0,57.0,50.0,47.0,53.0
2667,0,10,3.462068965517241,6,2018-08-01,54,8,2018,53.0,52.0,50.0,48.0,54.0,54.0,57.0,57.0,51.4,48.0,54.0
2668,17,39,4.4625,6,2018-08-01,54,8,2018,54.0,53.0,52.0,50.0,54.0,57.0,57.0,58.0,52.6,50.0,54.0
2669,1,50,2.8823529411764706,6,2018-08-01,54,8,2018,54.0,54.0,53.0,52.0,57.0,57.0,58.0,59.0,53.4,52.0,54.0
2670,0,6,4.304347826086956,6,2018-08-01,57,8,2018,54.0,54.0,54.0,53.0,57.0,58.0,59.0,61.0,54.4,53.0,57.0
2671,19,16,4.051282051282051,6,2018-08-01,57,8,2018,57.0,54.0,54.0,54.0,58.0,59.0,61.0,61.0,55.2,54.0,57.0
2672,0,9,4.115151515151515,6,2018-08-01,58,8,2018,57.0,57.0,54.0,54.0,59.0,61.0,61.0,62.0,56.0,54.0,58.0
2673,24,67,4.28,6,2018-08-01,59,8,2018,58.0,57.0,57.0,54.0,61.0,61.0,62.0,62.0,57.0,54.0,59.0
2674,21,72,3.3442622950819683,6,2018-08-01,61,8,2018,59.0,58.0,57.0,57.0,61.0,62.0,62.0,62.0,58.4,57.0,61.0
2675,25,66,3.1733333333333333,6,2018-08-01,61,8,2018,61.0,59.0,58.0,57.0,62.0,62.0,62.0,63.0,59.2,57.0,61.0
2676,15,44,4.6455696202531644,6,2018-08-01,62,8,2018,61.0,61.0,59.0,58.0,62.0,62.0,63.0,63.0,60.2,58.0,62.0
2677,19,61,5.176470588235294,6,2018-08-01,62,8,2018,62.0,61.0,61.0,59.0,62.0,63.0,63.0,376.0,61.0,59.0,62.0
2678,22,1,4.044444444444443,6,2018-08-01,62,8,2018,62.0,62.0,61.0,61.0,63.0,63.0,376.0,458.0,61.6,61.0,62.0
2679,27,60,2.8095238095238093,6,2018-08-01,63,8,2018,62.0,62.0,62.0,61.0,63.0,376.0,458.0,494.0,62.0,61.0,63.0
2680,23,55,3.652173913043478,6,2018-08-01,63,8,2018,63.0,62.0,62.0,62.0,376.0,458.0,494.0,506.0,62.4,62.0,63.0
2681,20,33,4.789473684210527,1,2018-08-01,376,8,2018,63.0,63.0,62.0,62.0,458.0,494.0,506.0,510.0,125.2,62.0,376.0
2682,29,23,4.17741935483871,1,2018-08-01,458,8,2018,376.0,63.0,63.0,62.0,494.0,506.0,510.0,516.0,204.4,62.0,458.0
2683,16,13,3.4642857142857144,1,2018-08-01,494,8,2018,458.0,376.0,63.0,63.0,506.0,510.0,516.0,520.0,290.8,63.0,494.0
2684,28,67,4.839285714285714,1,2018-08-01,506,8,2018,494.0,458.0,376.0,63.0,510.0,516.0,520.0,546.0,379.4,63.0,506.0
2685,6,66,3.783251231527093,1,2018-08-01,510,8,2018,506.0,494.0,458.0,376.0,516.0,520.0,546.0,552.0,468.8,376.0,510.0
2686,20,5,3.290322580645161,1,2018-08-01,516,8,2018,510.0,506.0,494.0,458.0,520.0,546.0,552.0,555.0,496.8,458.0,516.0
2687,20,10,3.1237113402061856,1,2018-08-01,520,8,2018,516.0,510.0,506.0,494.0,546.0,552.0,555.0,560.0,509.2,494.0,520.0
2688,25,5,4.527777777777779,1,2018-08-01,546,8,2018,520.0,516.0,510.0,506.0,552.0,555.0,560.0,572.0,519.6,506.0,546.0
2689,2,43,4.609195402298852,1,2018-08-01,552,8,2018,546.0,520.0,516.0,510.0,555.0,560.0,572.0,576.0,528.8,510.0,552.0
2690,22,70,4.338709677419355,1,2018-08-01,555,8,2018,552.0,546.0,520.0,516.0,560.0,572.0,576.0,583.0,537.8,516.0,555.0
2691,4,47,4.779220779220778,1,2018-08-01,560,8,2018,555.0,552.0,546.0,520.0,572.0,576.0,583.0,584.0,546.6,520.0,560.0
2692,13,42,3.684684684684685,1,2018-08-01,572,8,2018,560.0,555.0,552.0,546.0,576.0,583.0,584.0,586.0,557.0,546.0,572.0
2693,2,70,3.2583333333333333,1,2018-08-01,576,8,2018,572.0,560.0,555.0,552.0,583.0,584.0,586.0,588.0,563.0,552.0,576.0
2694,15,51,4.065693430656935,1,2018-08-01,583,8,2018,576.0,572.0,560.0,555.0,584.0,586.0,588.0,596.0,569.2,555.0,583.0
2695,15,17,3.7407407407407414,1,2018-08-01,584,8,2018,583.0,576.0,572.0,560.0,586.0,588.0,596.0,600.0,575.0,560.0,584.0
2696,2,67,4.440366972477063,1,2018-08-01,586,8,2018,584.0,583.0,576.0,572.0,588.0,596.0,600.0,608.0,580.2,572.0,586.0
2697,20,9,3.4074074074074074,1,2018-08-01,588,8,2018,586.0,584.0,583.0,576.0,596.0,600.0,608.0,608.0,583.4,576.0,588.0
2698,0,20,4.257142857142857,1,2018-08-01,596,8,2018,588.0,586.0,584.0,583.0,600.0,608.0,608.0,633.0,587.4,583.0,596.0
2699,23,8,2.8181818181818183,1,2018-08-01,600,8,2018,596.0,588.0,586.0,584.0,608.0,608.0,633.0,650.0,590.8,584.0,600.0
2700,14,68,3.62992125984252,1,2018-08-01,608,8,2018,600.0,596.0,588.0,586.0,608.0,633.0,650.0,672.0,595.6,586.0,608.0
2701,18,72,3.6463414634146334,1,2018-08-01,608,8,2018,608.0,600.0,596.0,588.0,633.0,650.0,672.0,881.0,600.0,588.0,608.0
2702,14,3,4.8677685950413245,1,2018-08-01,633,8,2018,608.0,608.0,600.0,596.0,650.0,672.0,881.0,971.0,609.0,596.0,633.0
2703,10,38,4.71578947368421,1,2018-08-01,650,8,2018,633.0,608.0,608.0,600.0,672.0,881.0,971.0,1015.0,619.8,600.0,650.0
2704,21,42,2.9349593495934965,1,2018-08-01,672,8,2018,650.0,633.0,608.0,608.0,881.0,971.0,1015.0,1017.0,634.2,608.0,672.0
2705,27,19,3.89010989010989,2,2018-08-01,881,8,2018,672.0,650.0,633.0,608.0,971.0,1015.0,1017.0,1070.0,688.8,608.0,881.0
2706,5,28,3.5348837209302326,2,2018-08-01,971,8,2018,881.0,672.0,650.0,633.0,1015.0,1017.0,1070.0,1083.0,761.4,633.0,971.0
2707,10,83,3.9393939393939386,2,2018-08-01,1015,8,2018,971.0,881.0,672.0,650.0,1017.0,1070.0,1083.0,1109.0,837.8,650.0,1015.0
2708,18,9,5.148648648648648,2,2018-08-01,1017,8,2018,1015.0,971.0,881.0,672.0,1070.0,1083.0,1109.0,1140.0,911.2,672.0,1017.0
2709,6,6,3.741312741312741,2,2018-08-01,1070,8,2018,1017.0,1015.0,971.0,881.0,1083.0,1109.0,1140.0,1143.0,990.8,881.0,1070.0
2710,10,37,3.6095238095238096,2,2018-08-01,1083,8,2018,1070.0,1017.0,1015.0,971.0,1109.0,1140.0,1143.0,1145.0,1031.2,971.0,1083.0
2711,7,7,2.810344827586207,2,2018-08-01,1109,8,2018,1083.0,1070.0,1017.0,1015.0,1140.0,1143.0,1145.0,1156.0,1058.8,1015.0,1109.0
2712,13,52,4.549180327868854,2,2018-08-01,1140,8,2018,1109.0,1083.0,1070.0,1017.0,1143.0,1145.0,1156.0,1161.0,1083.8,1017.0,1140.0
2713,19,8,4.024691358024692,2,2018-08-01,1143,8,2018,1140.0,1109.0,1083.0,1070.0,1145.0,1156.0,1161.0,1308.0,1109.0,1070.0,1143.0
2714,19,3,3.8376068376068377,2,2018-08-01,1145,8,2018,1143.0,1140.0,1109.0,1083.0,1156.0,1161.0,1308.0,3015.0,1124.0,1083.0,1145.0
2715,21,4,5.527027027027027,2,2018-08-01,1156,8,2018,1145.0,1143.0,1140.0,1109.0,1161.0,1308.0,3015.0,3025.0,1138.6,1109.0,1156.0
2716,22,64,4.1506849315068495,2,2018-08-01,1161,8,2018,1156.0,1145.0,1143.0,1140.0,1308.0,3015.0,3025.0,3141.0,1149.0,1140.0,1161.0
2717,6,79,4.248322147651007,2,2018-08-01,1308,8,2018,1161.0,1156.0,1145.0,1143.0,3015.0,3025.0,3141.0,3155.0,1182.6,1143.0,1308.0
2718,17,62,3.5865384615384617,5,2018-08-01,3015,8,2018,1308.0,1161.0,1156.0,1145.0,3025.0,3141.0,3155.0,3165.0,1557.0,1145.0,3015.0
2719,20,69,3.4057971014492754,5,2018-08-01,3025,8,2018,3015.0,1308.0,1161.0,1156.0,3141.0,3155.0,3165.0,3206.0,1933.0,1156.0,3025.0
2720,14,17,4.287179487179487,5,2018-08-01,3141,8,2018,3025.0,3015.0,1308.0,1161.0,3155.0,3165.0,3206.0,3217.0,2330.0,1161.0,3141.0
2721,28,67,4.839285714285714,5,2018-08-01,3155,8,2018,3141.0,3025.0,3015.0,1308.0,3165.0,3206.0,3217.0,3276.0,2728.8,1308.0,3155.0
2722,25,4,3.6966292134831455,5,2018-08-01,3165,8,2018,3155.0,3141.0,3025.0,3015.0,3206.0,3217.0,3276.0,3303.0,3100.2,3015.0,3165.0
2723,7,77,4.676470588235294,5,2018-08-01,3206,8,2018,3165.0,3155.0,3141.0,3025.0,3217.0,3276.0,3303.0,3315.0,3138.4,3025.0,3206.0
2724,13,40,3.6,5,2018-08-01,3217,8,2018,3206.0,3165.0,3155.0,3141.0,3276.0,3303.0,3315.0,3355.0,3176.8,3141.0,3217.0
2725,26,35,3.7685589519650655,5,2018-08-01,3276,8,2018,3217.0,3206.0,3165.0,3155.0,3303.0,3315.0,3355.0,3426.0,3203.8,3155.0,3276.0
2726,11,29,3.8441558441558437,5,2018-08-01,3303,8,2018,3276.0,3217.0,3206.0,3165.0,3315.0,3355.0,3426.0,3604.0,3233.4,3165.0,3303.0
2727,22,25,3.7352941176470575,5,2018-08-01,3315,8,2018,3303.0,3276.0,3217.0,3206.0,3355.0,3426.0,3604.0,3619.0,3263.4,3206.0,3315.0
2728,20,24,3.693548387096774,5,2018-08-01,3355,8,2018,3315.0,3303.0,3276.0,3217.0,3426.0,3604.0,3619.0,3676.0,3293.2,3217.0,3355.0
2729,26,2,2.864864864864865,5,2018-08-01,3426,8,2018,3355.0,3315.0,3303.0,3276.0,3604.0,3619.0,3676.0,3681.0,3335.0,3276.0,3426.0
2730,18,38,4.164179104477612,5,2018-08-01,3604,8,2018,3426.0,3355.0,3315.0,3303.0,3619.0,3676.0,3681.0,3701.0,3400.6,3303.0,3604.0
2731,20,52,4.430232558139535,5,2018-08-01,3619,8,2018,3604.0,3426.0,3355.0,3315.0,3676.0,3681.0,3701.0,3854.0,3463.8,3315.0,3619.0
2732,26,74,3.9851851851851854,5,2018-08-01,3676,8,2018,3619.0,3604.0,3426.0,3355.0,3681.0,3701.0,3854.0,3985.0,3536.0,3355.0,3676.0
